category,price,description,rating,num_ratings,discount,mrp,is_fassured,timestamp
Desktop PCs,"₹29,369",Iball 32210i32 with i3-3220 8 GB RAM 2 TB Hard Disk 1 GB   Graphics Memory,1,(2),10% off,"₹32,650",0,2019-08-14 11:58:53.364884
Desktop PCs,"₹45,000",Reo RL555 Mini Tower with Core i7 (3770) 16 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 2 GB   Graphics Memory,0,0,6% off,"₹48,000",1,2019-08-14 11:58:53.369084
Desktop PCs,"₹6,748",punta Punta4458 Mini Tower with Core2Duo 4 GB RAM 500 GB Hard Disk .0512 GB   Graphics Memory,3.2,(16),56% off,"₹15,500",0,2019-08-14 11:58:53.370083
Desktop PCs,"₹7,999",zoonis MA9 120gb 4gb ram high speed pc Microtower with C2D 4 GB RAM 120 GB Hard Disk 120 GB SSD Capacity NO GB   Graphics Memory,0,0,20% off,"₹9,999",0,2019-08-14 11:58:53.374146
Desktop PCs,"₹1,80,990",ANT PC Dorylus RZ700X Gaming CPU Mid Tower with Ryzen 7 (1700X) 16 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 8 GB   Graphics Memory,0,0,0,"₹1,81,899",1,2019-08-14 11:58:53.374146
Desktop PCs,"₹96,799",Dell - (Core i7/8 GB DDR4/1 TB/Windows 10 Pro/2 GB),0,0,2% off,"₹98,946",0,2019-08-14 11:58:53.378141
Desktop PCs,"₹19,500",HP Refurbished Elite 8100 SFF Business Class CPU Machine with Intel Core i5 650 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,0,0,33% off,"₹29,500",0,2019-08-14 11:58:53.378141
Desktop PCs,"₹1,34,985",Electrobot Gaming Tower PC Assembled Computer Mid Tower with Intel Core i5-9400F 64 GB RAM 1 TB Hard Disk 240 GB SSD Capacity 8 GB   Graphics Memory,0,0,32% off,"₹2,00,000",1,2019-08-14 11:58:53.382605
Desktop PCs,"₹25,249",Syntronic S540812 Full Tower with Core i5 (4570) 8 GB RAM 1 TB Hard Disk 2 GB   Graphics Memory,0,0,15% off,"₹29,999",1,2019-08-14 11:58:53.384533
Desktop PCs,"₹25,560",Iball 4130i31 with i3-4130 4 GB RAM 500 GB Hard Disk,0,0,14% off,"₹30,000",0,2019-08-14 11:58:53.385532
Desktop PCs,"₹17,999",ZOONIS PC ZI31TB with Intel Core i3-530 8 GB RAM 1 TB Hard Disk 1.5 GB GB   Graphics Memory,3.1,(17),18% off,"₹21,999",0,2019-08-14 11:59:02.448515
Desktop PCs,"₹20,999",ZOONIS ZI8GB1TB Microtower with INTEL CORE i5 650 8 GB RAM 1 TB Hard Disk 1.5 GB   Graphics Memory,3.2,(34),16% off,"₹24,999",0,2019-08-14 11:59:02.449545
Desktop PCs,"₹7,099",RAINBOW RPGCPU54 with Dual Core 4 GB RAM 250 GB Hard Disk,0,0,29% off,"₹9,999",0,2019-08-14 11:59:02.450373
Desktop PCs,"₹7,099",RAINBOW RPGCPU73 with Core 2 Duo 4 GB RAM 160 GB Hard Disk,0,0,29% off,"₹9,999",0,2019-08-14 11:59:02.451406
Desktop PCs,"₹22,000",Electrobot Budget Gaming PC - Intel G4560-8GB RAM - 1TB HDD - Nvidia GT 710 2GB Microtower with Intel G4560 8 GB RAM 1 TB Hard Disk 2 GB   Graphics Memory,0,0,26% off,"₹30,000",1,2019-08-14 11:59:02.451406
Desktop PCs,"₹54,999",Foxin FC-6605/i5 9th Full Tower with Core i5 9th Generation 16 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 2 GB   Graphics Memory,0,0,35% off,"₹84,999",0,2019-08-14 11:59:02.451406
Desktop PCs,"₹21,790",iBall Baby Ultra Slim342 Series Ultra Tower with Core i5 8 GB RAM 1 TB Hard Disk 1 GB   Graphics Memory,0,0,27% off,"₹29,999",0,2019-08-14 11:59:02.455798
Desktop PCs,"₹12,199",Assembled PPUTYY6676 with Intel Core i5-650 4 GB RAM 500 GB Hard Disk 1.4 Onboard GB   Graphics Memory,3.1,(170),46% off,"₹22,999",0,2019-08-14 11:59:02.456796
Desktop PCs,"₹6,890",Wintech WIN324 Mini Tower with E7500 4 MB RAM 320 GB Hard Disk .556 GB   Graphics Memory,0,0,54% off,"₹14,999",0,2019-08-14 11:59:02.457793
Desktop PCs,"₹13,499",Zoonis - (Core i3/4 GB DDR3/500 GB/Windows 10 Pro/1 GB),3.3,(32),32% off,"₹19,999",0,2019-08-14 11:59:02.458789
Desktop PCs,"₹24,999",SYNTRONIC S53812A35 with Core i3 4160 4 GB RAM 1 TB Hard Disk,0,0,16% off,"₹29,999",0,2019-08-14 11:59:02.458789
Desktop PCs,"₹41,200",Dell - (Core i3 (7th Gen)/4 GB DDR4/500 GB/Ubuntu),3,(2),3% off,"₹42,500",0,2019-08-14 11:59:02.459909
Desktop PCs,"₹33,997",Consistent - (Core i3/4 GB DDR3/1 TB/Free DOS),5,(1),10% off,"₹37,999",0,2019-08-14 11:59:02.459909
Desktop PCs,"₹7,299",RAINBOW RPGCPU71 with Core 2 Duo 4 GB RAM 250 GB Hard Disk,0,0,27% off,"₹9,999",0,2019-08-14 11:59:02.460939
Desktop PCs,"₹6,730",RAINBOW RPGCPU94 with Core 2 Duo 2 GB RAM 160 GB Hard Disk,0,0,32% off,"₹9,999",0,2019-08-14 11:59:02.460939
Desktop PCs,"₹22,900",HP Refurbished - pleae block with Genuine Windows 7 Pro # 8 GB RAM 640 GB Hard Disk 1 GB   Graphics Memory,0,0,39% off,"₹38,000",0,2019-08-14 11:59:02.460939
Desktop PCs,"₹39,000",Reo ML612 Mini Tower with Core i5 (7400) 8 GB RAM 1 TB Hard Disk 120 GB SSD Capacity,0,0,0,0,1,2019-08-14 11:59:02.465472
Desktop PCs,"₹6,699",RAINBOW RPGCPU74 with Core 2 Duo 2 GB RAM 160 GB Hard Disk,0,0,33% off,"₹9,999",0,2019-08-14 11:59:02.466472
Desktop PCs,"₹26,900",iball Li72600 Microtower with intel i7 2600 2nd gen 8 GB RAM 500 GB Hard Disk 2 GB   Graphics Memory,0,0,31% off,"₹39,000",0,2019-08-14 11:59:02.466960
Desktop PCs,"₹7,777",cpu flicer01 with core 2 duo 4 GB RAM 500 GB Hard Disk 512 mb GB   Graphics Memory,0,0,49% off,"₹15,500",0,2019-08-14 11:59:02.467991
Desktop PCs,"₹13,790",iBall Sporty C2D 1T Ultra Tower with Core2Duo 4 GB RAM 1 TB Hard Disk .512 GB   Graphics Memory,0,0,44% off,"₹24,999",0,2019-08-14 11:59:02.467991
Desktop PCs,"₹47,500",Electrobot 9400F (9th Gen) Mid Tower with 9th Gen 8 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 4 GB   Graphics Memory,0,0,10% off,"₹53,000",0,2019-08-14 11:59:02.467991
Desktop PCs,"₹23,499",SYNTRONIC S53812A34 with Core i3 4160 8 GB RAM 500 GB Hard Disk,0,0,16% off,"₹27,999",0,2019-08-14 11:59:02.472234
Desktop PCs,"₹47,790",zebion - (Core i7/8 GB DDR3/2 TB/Windows 10 Pro/2 GB),0,0,17% off,"₹57,999",0,2019-08-14 11:59:02.473234
Desktop PCs,"₹13,499",SYNTRONIC CPU with CORE I5 650 4 RAM 320 GB Hard Disk 1GB GB   Graphics Memory,0,0,10% off,"₹14,999",0,2019-08-14 11:59:02.474263
Desktop PCs,"₹2,00,000",Dell - (Core i7/16 GB DDR4/1 TB/Windows 10 Pro/4 GB),0,0,20% off,"₹2,50,000",0,2019-08-14 11:59:02.475262
Desktop PCs,"₹9,999",HP Refurbished Genuine Quality CPU Machine # Windows 7 Pro 64 bit # with AMD Athlon Processor 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,0,0,57% off,"₹23,800",0,2019-08-14 11:59:02.475262
Desktop PCs,"₹9,100",iball Ultraslim 500 baby342 Mid Tower with Core2Duo 2 GB RAM 500 GB Hard Disk .512 GB   Graphics Memory,2.8,(4),54% off,"₹19,999",0,2019-08-14 11:59:02.479301
Desktop PCs,"₹10,588",Assembled ASKOLJUIU7 with i3-540 4 GB RAM 500 GB Hard Disk 2 GB   Graphics Memory,2.2,(13),59% off,"₹25,900",0,2019-08-14 11:59:02.480336
Desktop PCs,"₹49,600",HP - (Core i5 (8th Gen)/4 GB DDR4/1 TB/Free DOS/512 MB),0,0,15% off,"₹59,000",0,2019-08-14 11:59:02.481368
Desktop PCs,"₹7,999",Zoonis Z10NSDVD115 Mid Tower with CORE 2 DUO 4 RAM 500 GB Hard Disk MB GB   Graphics Memory,3.5,(23),33% off,"₹11,999",0,2019-08-14 11:59:02.482364
Desktop PCs,"₹17,750",iBall Sporty i3/1T/8 Full Tower with Core i3 8 GB RAM 1 TB Hard Disk 1 GB   Graphics Memory,0,0,44% off,"₹31,999",0,2019-08-14 11:59:02.482364
Desktop PCs,"₹28,000",Lenovo - (Celeron Dual Core/2 GB DDR3/500 GB/Windows 10 Home/512 MB),0,0,9% off,"₹31,000",0,2019-08-14 11:59:02.486829
Desktop PCs,"₹32,999",Syntronic S73812 Full Tower with Core i7 (3770) 8 GB RAM 1 TB Hard Disk 2 GB   Graphics Memory,0,0,17% off,"₹39,999",1,2019-08-14 11:59:02.486829
Desktop PCs,"₹14,999",SYNTRONIC S53812A30 with Core i3 3220 4 GB RAM 1 TB Hard Disk,0,0,21% off,"₹18,999",0,2019-08-14 11:59:02.487808
Desktop PCs,"₹21,886",Lenovo - (Celeron Dual Core/4 GB DDR3/1 TB/Free DOS),3.5,(17),17% off,"₹26,590",0,2019-08-14 11:59:02.488839
Desktop PCs,"₹14,579",Iball PCDC2 Mini Tower with Dual Core 3 GB RAM 2 TB Hard Disk,3.2,(15),23% off,"₹19,000",0,2019-08-14 11:59:02.489836
Desktop PCs,"₹59,990",Acer Desktop Veriton M4660G with IntelÃÂ® B360 Chipset 4 MB RAM 1 TB Hard Disk 2 GB   Graphics Memory,0,0,10% off,"₹67,100",0,2019-08-14 11:59:02.489836
Desktop PCs,"₹16,990",Wintech WIN-ADC7 with AMD A6 7400K 4 GB RAM 500 GB Hard Disk 500 GB SSD Capacity,0,0,37% off,"₹26,999",0,2019-08-14 11:59:02.489836
Desktop PCs,"₹32,490",Lenovo - (Pentium Quad Core/2 GB DDR3/500 GB/Windows 10 Home/512 MB),2.3,(3),30% off,"₹46,500",0,2019-08-14 11:59:02.494100
Desktop PCs,"₹22,499",SYNTRONIC S53812A33 with Core i3 4160 4 GB RAM 500 GB Hard Disk,0,0,25% off,"₹29,999",0,2019-08-14 11:59:11.563030
Desktop PCs,"₹35,900",iball nuci91f Mid Tower with 9100F 8 GB RAM 1 TB Hard Disk 240 GB SSD Capacity 2 GB   Graphics Memory,0,0,7% off,"₹39,000",0,2019-08-14 11:59:11.569414
Desktop PCs,"₹6,590",wintech WT502 with Intel Duel-Core 2 GB RAM 500 GB Hard Disk,0,0,32% off,"₹9,699",0,2019-08-14 11:59:11.573770
Desktop PCs,"₹19,990",Velentron Gaming PC(Desktop) 2GB graphics Microtower with i3 4 GB RAM 500 GB Hard Disk 2 GB   Graphics Memory,0,0,60% off,"₹49,999",0,2019-08-14 11:59:11.574767
Desktop PCs,"₹11,088",punta - (Pentium Dual Core/4 GB DDR2/500 GB/Free DOS/512 MB),3.1,(9),50% off,"₹22,500",0,2019-08-14 11:59:11.579021
Desktop PCs,"₹32,990",Lenovo - (Pentium Quad Core/4 GB DDR3/500 GB/Windows 10 Home/512 MB),0,0,0,0,0,2019-08-14 11:59:11.581015
Desktop PCs,"₹26,490",Lenovo - (Pentium Quad Core/2 GB DDR3/500 GB/Linux/512 MB),0,0,5% off,"₹28,000",0,2019-08-14 11:59:11.582287
Desktop PCs,"₹18,200",HP Best Performance Refurbished CPU Machine with Intel Core i5 2400 Quad Core Processor # Genuine Windows 7 Pro 64 bit # Serial Port # 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,0,0,48% off,"₹35,000",0,2019-08-14 11:59:11.583284
Desktop PCs,"₹6,176",iball BPMT1 Mid Tower with Core 2 Duo 2 GB RAM 160 GB Hard Disk Shared With Ram GB   Graphics Memory,3,(2),54% off,"₹13,500",0,2019-08-14 11:59:11.583556
Desktop PCs,"₹11,499",cpu i301 with core i3 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,3.2,(6),54% off,"₹25,000",0,2019-08-14 11:59:11.584553
Desktop PCs,"₹31,990",Lenovo - (Pentium Quad Core/2 GB DDR3/500 GB/Windows 10 Home/512 MB),0,0,0,0,0,2019-08-14 11:59:11.585550
Desktop PCs,"₹6,599",RAINBOW RPGCPU58 with Dual Core 2 GB RAM 160 GB Hard Disk,0,0,34% off,"₹9,999",0,2019-08-14 11:59:11.585550
Desktop PCs,"₹11,999",iball Mosaic |i3 |320 GB 4GB Mid Tower with Intel i3 4 RAM 320 GB Hard Disk,0,0,25% off,"₹15,999",0,2019-08-14 11:59:11.589594
Desktop PCs,"₹6,300",cpu flicker320gb with dual core 2 GB RAM 320 GB Hard Disk 512 GB   Graphics Memory,0,0,45% off,"₹11,500",0,2019-08-14 11:59:11.592487
Desktop PCs,"₹68,000",Dell - (Core i5/4 GB DDR4/1 TB/Windows 10 Home),0,0,1% off,"₹69,000",0,2019-08-14 11:59:11.597863
Desktop PCs,"₹1,20,000",Electrobot ARGB Gaming Mid Tower with Intel Core i5-9400F 16 GB RAM 1 TB Hard Disk 240 GB SSD Capacity 8 GB   Graphics Memory,0,0,20% off,"₹1,50,000",0,2019-08-14 11:59:11.599882
Desktop PCs,"₹34,799",iball - (Core i3/8 GB DDR4/1 TB/Windows 10 Home),0,0,28% off,"₹49,000",0,2019-08-14 11:59:11.605277
Desktop PCs,"₹13,277",Assembled - (Pentium Dual Core/4 GB DDR2/500 GB/Free DOS/512 MB),3,(20),45% off,"₹24,166",0,2019-08-14 11:59:11.606274
Desktop PCs,"₹31,490",iBall - (Core i7/4 GB DDR3/500 GB/Windows 10 Pro/1 GB),0,0,26% off,"₹42,999",0,2019-08-14 11:59:11.606274
Desktop PCs,"₹19,000",HP Best Performance CPU Machine # Genuine Windows 7 Pro 64 bit # with Intel Core i5 2400 Quad Core Processor # Serial Port # 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,0,0,45% off,"₹35,000",0,2019-08-14 11:59:11.606274
Desktop PCs,"₹38,000",iball lili57400 with intel i5 7400 8 GB RAM 1 TB Hard Disk 1 GB   Graphics Memory,0,0,22% off,"₹49,000",0,2019-08-14 11:59:11.610980
Desktop PCs,"₹1,08,990",Dell - (Ryzen 5/8 GB DDR4/1 TB/Windows 10 Home/4 GB GDDR5),0,0,0,0,0,2019-08-14 11:59:11.612013
Desktop PCs,"₹14,000",Dell Vostro CPU Machine # with Quad Core Q9400 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,0,0,31% off,"₹20,500",0,2019-08-14 11:59:11.612013
Desktop PCs,"₹34,490",iBall Ultra Slim/Thin Baby i7 Series Ultra Tower with Core i7 8 GB RAM 1 TB Hard Disk 1 GB   Graphics Memory,0,0,34% off,"₹52,999",0,2019-08-14 11:59:11.612013
Desktop PCs,"₹6,190",Wintech WIN-1604 with Intel E7500 4 GB RAM 160 GB Hard Disk .650 GB   Graphics Memory,3.3,(3),43% off,"₹10,999",0,2019-08-14 11:59:11.616545
Desktop PCs,"₹89,747",HP - (Core i5/8 GB DDR4/1 TB/Windows 10 Home/2 GB),0,0,0,0,0,2019-08-14 11:59:11.617579
Desktop PCs,"₹50,890",HP - (Core i3 (6th Gen)/4 GB DDR 4/1 TB/Windows 10 Home/512 MB),4.4,(14),2% off,"₹52,000",0,2019-08-14 11:59:11.621717
Desktop PCs,"₹7,799",cpu in01 with dual core 4 GB RAM 500 GB Hard Disk 512 GB   Graphics Memory,3.3,(4),48% off,"₹15,000",0,2019-08-14 11:59:11.621717
Desktop PCs,"₹11,777",Punta - (Pentium Dual Core/4 GB DDR2/1 TB/Free DOS/512 MB),3.2,(45),52% off,"₹25,000",0,2019-08-14 11:59:11.624101
Desktop PCs,"₹7,750",cpu ritz001 with core 2 duo 4 GB RAM 500 GB Hard Disk 512 GB   Graphics Memory,3.7,(21),38% off,"₹12,500",0,2019-08-14 11:59:11.625133
Desktop PCs,"₹7,777",cpu dc500dc with core 2 duo 4 MB RAM 500 GB Hard Disk 512 mb GB   Graphics Memory,3,(6),61% off,"₹20,000",0,2019-08-14 11:59:11.625133
Desktop PCs,"₹55,000",HP - (Core i3/4 GB DDR4/1 TB/Windows 10 Home/2 GB),0,0,31% off,"₹80,000",0,2019-08-14 11:59:11.625133
Desktop PCs,"₹49,590",iBall Ultra Thin/Sli Ultra Tower with Core i7 2ND Gen 8 GB RAM 2 TB Hard Disk 2 GB   Graphics Memory,0,0,27% off,"₹67,999",0,2019-08-14 11:59:11.630430
Desktop PCs,"₹24,590",Iball i342500 with i3-4130 2 GB RAM 500 GB Hard Disk,0,0,29% off,"₹34,990",0,2019-08-14 11:59:11.631427
Desktop PCs,"₹24,990",Lenovo - (Celeron Dual Core/2 GB DDR3/500 GB/Linux/512 MB),3,(8),0,"₹25,000",0,2019-08-14 11:59:11.632424
Desktop PCs,"₹24,990",Lenovo - (Celeron Dual Core/2 GB DDR3/500 GB/Linux/512 MB),4.1,(7),10% off,"₹28,000",0,2019-08-14 11:59:11.632424
Desktop PCs,"₹28,000",Lenovo - (Celeron Dual Core/2 GB DDR3/500 GB/Windows 10 Home/512 MB),3.3,(3),6% off,"₹29,999",0,2019-08-14 11:59:11.632424
Desktop PCs,"₹49,999",CYNTEXIA CL-TE-004 with Intel Core i5 8 RAM 240 GB Hard Disk 4 GB GB   Graphics Memory,0,0,16% off,"₹59,999",0,2019-08-14 11:59:11.636472
Desktop PCs,"₹49,790",Foxin FC-6605/Ci7/2/8 Full Tower with Core i7 8 GB RAM 2 TB Hard Disk 2 GB   Graphics Memory,0,0,23% off,"₹64,999",0,2019-08-14 11:59:11.636989
Desktop PCs,"₹16,000",LG - (Atom (1st Gen)/2 GB DDR3/Windows 10 Home),0,0,11% off,"₹18,000",0,2019-08-14 11:59:11.637986
Desktop PCs,"₹11,088",Foxin - (Core 2 Duo/4 GB DDR2/500 GB/Free DOS/512 MB),3.1,(12),56% off,"₹25,500",0,2019-08-14 11:59:20.855463
Desktop PCs,"₹5,750",cpu dc0160 with dual core 2 MB RAM 160 GB Hard Disk 512 mb GB   Graphics Memory,0,0,57% off,"₹13,500",0,2019-08-14 11:59:20.855463
Desktop PCs,"₹46,439",Lenovo - (Core i3 (5th Gen)/4 GB DDR3/1 TB/Free DOS/512 MB),4,(1),0,0,0,2019-08-14 11:59:20.855463
Desktop PCs,"₹9,999",avertek Assemble Cpu Core2Duo Full Tower with Core2Duo 2 GB RAM 160 GB Hard Disk 2gb GB   Graphics Memory,0,0,37% off,"₹15,999",0,2019-08-14 11:59:20.855463
Desktop PCs,"₹14,990",wintech - (Core i3/4 GB DDR3/500 GB/Windows 7 Ultimate),0,0,31% off,"₹21,900",0,2019-08-14 11:59:20.855463
Desktop PCs,"₹43,000",HP - (Core i3 (7th Gen)/4 GB DDR4/1 TB/Windows 10 Home),0,0,6% off,"₹45,990",0,2019-08-14 11:59:20.855463
Desktop PCs,"₹39,999",HPC - (Core i3 (7th Gen)/4 GB DDR4/1 TB/Windows 10 Pro),0,0,11% off,"₹45,000",0,2019-08-14 11:59:20.860265
Desktop PCs,"₹42,000",HP - (Core i3/4 GB DDR4/1 TB/Free DOS/512 MB),0,0,6% off,"₹45,000",0,2019-08-14 11:59:20.861296
Desktop PCs,"₹24,990",Lenovo - (Celeron Dual Core/4 GB DDR3/1 TB/Free DOS/512 MB),3,(6),3% off,"₹26,000",0,2019-08-14 11:59:20.862294
Desktop PCs,"₹17,990",iBall - (Core 2 Duo/4 GB DDR2/500 GB/Windows 7 Ultimate/512 MB),3.2,(14),35% off,"₹27,990",0,2019-08-14 11:59:20.862294
Desktop PCs,"₹49,786",Acer - (Core i3 (7th Gen)/4 GB DDR4/1 TB/Windows 10 Pro),0,0,10% off,"₹55,890",0,2019-08-14 11:59:20.862294
Desktop PCs,"₹51,490",Dell - (Core i3 (7th Gen)/4 GB DDR4/1 TB/Windows 10 Home),0,0,4% off,"₹54,000",0,2019-08-14 11:59:20.862294
Desktop PCs,"₹24,990",Lenovo - (Celeron Dual Core/4 GB DDR3/500 GB/Linux/512 MB),3.6,(11),3% off,"₹26,000",0,2019-08-14 11:59:20.862294
Desktop PCs,"₹53,990",Dell - (Core i3 (6th Gen)/4 GB DDR3/1 TB/Windows 10 Home),3.5,(19),0,"₹54,000",0,2019-08-14 11:59:20.866493
Desktop PCs,"₹35,999",ZOONIS Desktop PC with Core i5-3320 8 GB RAM 1 TB Hard Disk 2GB GB   Graphics Memory,0,0,0,0,0,2019-08-14 11:59:20.867491
Desktop PCs,"₹30,790",HP Desktop 190-0300IL Full Tower with Core i3 (8100) 4 GB RAM 1 TB Hard Disk,0,0,22% off,"₹39,500",0,2019-08-14 11:59:20.867491
Desktop PCs,"₹1,49,990",Dell - (Ryzen 7/16 GB DDR4/1 TB/Windows 10 Home/8 GB GDDR5),0,0,0,0,0,2019-08-14 11:59:20.870843
Desktop PCs,"₹16,750",Iball Assembled CPU Pc Mini Tower with Intel Core i5 650 4 GB RAM 500 GB Hard Disk 120 GB SSD Capacity N/A GB GB   Graphics Memory,0,0,33% off,"₹25,000",0,2019-08-14 11:59:20.871839
Desktop PCs,"₹45,990",Lenovo - (Core i3 (6th Gen)/4 GB DDR4/1 TB/Windows 10 Home),4.4,(104),0,"₹46,000",0,2019-08-14 11:59:20.873004
Desktop PCs,"₹39,990",Lenovo - (Core i3 (7th Gen)/4 GB DDR4/1 TB/Free DOS/512 MB),0,0,11% off,"₹44,990",0,2019-08-14 11:59:20.874037
Desktop PCs,"₹11,499",ROHATEK CI3500OC with i3 4 GB RAM 500 GB Hard Disk,0,0,20% off,"₹14,499",0,2019-08-14 11:59:20.878163
Desktop PCs,"₹36,999",Asus - (Core i3 (7th Gen)/4 GB DDR4/1 TB/Windows 10 Home),2.5,(4),9% off,"₹40,990",0,2019-08-14 11:59:20.879670
Desktop PCs,"₹94,000",Dell - (Core i5/8 GB DDR4/1 TB/Windows 10 Pro),0,0,6% off,"₹1,00,000",0,2019-08-14 11:59:20.879670
Desktop PCs,"₹64,990",Dell - (Core i5/4 GB DDR4/1 TB/Windows 10 Home),0,0,5% off,"₹69,000",0,2019-08-14 11:59:20.879670
Desktop PCs,"₹5,555",cpu flicker160 with core 2 duo 2 GB RAM 160 GB Hard Disk 512 GB   Graphics Memory,0,0,41% off,"₹9,500",0,2019-08-14 11:59:20.883938
Desktop PCs,"₹13,999",SYNTRONIC S53812A29 with Core i3 3220 4 GB RAM 500 GB Hard Disk,0,0,12% off,"₹15,999",0,2019-08-14 11:59:20.884969
Desktop PCs,"₹53,999",iBall Ultra Slim Baby 342/i5 9th Mini Tower with Core i5 9th Generation 16 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 2 GB   Graphics Memory,0,0,34% off,"₹82,999",0,2019-08-14 11:59:20.885967
Desktop PCs,"₹11,999",iball Elegante |i3 |320 GB 4GB Mid Tower with Intel i3 4 RAM 320 GB Hard Disk,0,0,25% off,"₹15,999",0,2019-08-14 11:59:20.886515
Desktop PCs,"₹14,690",Wintech WT-I341 Mid Tower with 2100 4 MB RAM 1 TB Hard Disk .512 GB   Graphics Memory,0,0,47% off,"₹27,999",0,2019-08-14 11:59:20.887542
Desktop PCs,"₹11,999",ROHATEK DC31kOC with Dual Core 3rd Gen 4 GB RAM 1 TB Hard Disk,0,0,14% off,"₹13,999",0,2019-08-14 11:59:20.887542
Desktop PCs,"₹16,999",sanaavay C2D-SPL-EDIS Mid Tower with core 2 duo 4 GB RAM 500 GB Hard Disk,0,0,31% off,"₹24,680",0,2019-08-14 11:59:20.887542
Desktop PCs,"₹39,990",Lenovo - (Core i3 (5th Gen)/4 GB DDR3/500 GB/Free DOS/4 GB),4.3,(4),2% off,"₹41,000",0,2019-08-14 11:59:20.891780
Desktop PCs,"₹29,490",iball B-342 Mid Tower with Intel Core i5 16 GB RAM 2000 GB Hard Disk 2GB GB   Graphics Memory,0,0,7% off,"₹31,999",0,2019-08-14 11:59:20.892808
Desktop PCs,"₹29,990",Wintech RED FIRE i3 9 gen Full Tower with Intel® Core™ i3- 9100F 8 GB RAM 1 TB Hard Disk 2 GB   Graphics Memory,0,0,31% off,"₹43,990",0,2019-08-14 11:59:20.893809
Desktop PCs,"₹39,999",ZOONIS GAMING EPIC Ultra Tower with I5 3RD 8 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 4 GB   Graphics Memory,0,0,20% off,"₹49,999",0,2019-08-14 11:59:20.895056
Desktop PCs,"₹31,700",Lenovo 300s Full Tower with Core i3 6100 4 GB RAM 1 TB Hard Disk,4.8,(4),11% off,"₹36,000",0,2019-08-14 11:59:20.896085
Desktop PCs,"₹49,790",iBall Sporty1 Ultra Tower with Core i5 3570 8 GB RAM 2 TB Hard Disk 4 GB   Graphics Memory,0,0,17% off,"₹59,999",0,2019-08-14 11:59:20.897085
Desktop PCs,"₹7,350",sr it solution - (Pentium Dual Core/2 GB DDR2/500 GB/Windows 7 Ultimate/512 MB),4,(1),10% off,"₹8,215",0,2019-08-14 11:59:20.897085
Desktop PCs,"₹2,995","Systene Smart Android Box - Windows 7 Home Basic, S905W, Quad Core Cortex, 1 GB DDR3, 16 GB HDD 1 Mini PC",0,0,40% off,"₹4,999",0,2019-08-14 11:59:20.897085
Desktop PCs,"₹67,990",Dell - (Core i5 (7th Gen)/4 GB DDR4/1 TB/Windows 10 Home),0,0,0,"₹68,000",0,2019-08-14 11:59:20.901712
Desktop PCs,"₹11,390",Wintech WT-i2132 with Intel Core i3-2100 4 MB RAM 320 GB Hard Disk .565 GB   Graphics Memory,0,0,45% off,"₹20,990",0,2019-08-14 11:59:30.396463
Desktop PCs,"₹6,490",sr it solution - (Pentium Dual Core/2 GB DDR2/250 GB/Windows 7 Ultimate/512 MB),0,0,14% off,"₹7,566",0,2019-08-14 11:59:30.397494
Desktop PCs,"₹4,000","SCOMPUTIST SC600 ULTRA - Linux, Dual core, All winner A20 dual core 1.2 Ghz, 512 DDR 3, 4 GB FLASH 512 Mini PC",0,0,50% off,"₹8,000",0,2019-08-14 11:59:30.397494
Desktop PCs,"₹9,999",ROHATEK C21000OC Full Tower with Core 2 Duo 4 GB RAM 1 TB Hard Disk,0,0,20% off,"₹12,499",0,2019-08-14 11:59:30.397494
Desktop PCs,"₹5,555",CPU 160flicker with dual core 2 GB RAM 160 GB Hard Disk 512 GB   Graphics Memory,0,0,43% off,"₹9,900",0,2019-08-14 11:59:30.401958
Desktop PCs,"₹32,799",iball - (Core i7/8 GB DDR3/500 GB/Windows 10 Pro/2 GB),0,0,15% off,"₹39,000",0,2019-08-14 11:59:30.402991
Desktop PCs,"₹49,690",Foxin FC 1113/i7/2T/8 Ultra Tower with Core i7 8 GB RAM 2 TB Hard Disk Integrated GB   Graphics Memory,0,0,29% off,"₹69,999",0,2019-08-14 11:59:30.402991
Desktop PCs,"₹6,200",cpu edge320gb with dual core 2 GB RAM 320 GB Hard Disk 512 GB   Graphics Memory,0,0,40% off,"₹10,500",0,2019-08-14 11:59:30.402991
Desktop PCs,"₹8,990",cpu dc01tb with dual core 4 GB RAM 1 TB Hard Disk 512 GB   Graphics Memory,0,0,55% off,"₹20,000",0,2019-08-14 11:59:30.407114
Desktop PCs,"₹22,999",iBall - (Core i3/4 GB DDR3/500 GB/Windows 10 Pro/1 GB),3,(9),36% off,"₹36,495",0,2019-08-14 11:59:30.408628
Desktop PCs,"₹9,800",wolux - (Core 2 Duo/2 GB DDR2/320 GB/512 MB),2.9,(7),37% off,"₹15,749",0,2019-08-14 11:59:30.409661
